,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
42,Djibouti,DJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Dominica,DMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Dominican Republic,DOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588527971,0.255028788,0.490439976,0.490439976,0.941644754,0.922027155,1.098585546,1.608643121,1.824436711,2.511052677,2.097121337,2.097121337,2.173629974,2.046116663,2.259946676,2.478653694,3.144214735
45,Ecuador,ECU,0.275894667,0.222520456,0.243580504,0.243477043,0.243477043,0.292448347,0.292296605,0.243580504,0.243580504,0.243580504,0.341012705,0.389728806,0.243580504,0.365370756,0.414086857,0.63330931,0.682025411,0.669846386,0.544158846,0.619503916,0.652945646,0.476848184,1.022948179,1.018990932,1.143644192,0.983375715,1.082306033,0.945322438,0.750341061,0.677480272
46,Egypt,EGY,15.88707548,17.83165593,19.38706517,22.14826932,23.52112073,24.38437286,26.28758271,26.4837587,26.95458108,28.77901779,35.90020624,48.16120564,49.0439976,58.10732836,61.71696658,67.11180631,74.15452437,78.13885873,82.49200396,87.04328694,90.57445477,99.53969753,104.2616536,101.8938094,94.32141618,94.04284628,99.37682614,113.2228099,115.4550339,114.1279963
47,El Salvador,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Equatorial Guinea,GNQ,0,0,0,0,0,0,0,0,0.039235198,0.039235198,0.058852797,0.058852797,2.491435078,2.550287875,0.19617599,2.550287875,2.550287875,2.924787841,2.942639856,3.040727851,3.099580648,3.178051044,3.099580648,2.86416946,2.687611068,2.334494286,2.314876853,2.295259421,2.177554827,2.118702529
49,Estonia,EST,--,--,2.799169987,1.127643579,1.202677909,1.398712742,1.530622226,1.986117954,3.000911807,1.87556988,2.104835345,2.386732935,1.39354842,1.588607688,1.811800504,1.836182912,1.890559449,1.847464437,1.774289106,1.228417702,1.315898362,1.177347699,1.275855489,1.298089204,1.018888138,0.913399104,1.004544313,0.956062819,0.979381424,0.900679188
50,Eswatini,SWZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Ethiopia,ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Fiji,FJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Finland,FIN,5.115989083,5.385251667,5.593122381,5.789145542,6.416527361,6.629783327,6.939674134,6.823664234,7.804993873,7.804993873,7.985665028,8.6550992,8.613259565,9.529927948,9.20471987,8.434490212,9.058281145,8.698840638,9.008834303,8.150786378,8.983673978,7.859960178,7.028880823,6.686481578,5.918540109,5.256172455,4.803057989,4.521548576,5.006407654,4.881673277
54,France,FRA,57.71116886,65.3615879,66.1199019,66.62372599,66.29489352,67.64634485,74.68441877,74.08062954,75.85800088,79.66782293,83.65800884,87.71633734,89.91199074,88.25255172,93.6780826,99.8149435,102.1196647,94.99433543,99.59214228,95.25586594,96.9270198,93.78111298,87.3895094,91.25207753,74.92710741,78.97303774,86.48027205,86.97867764,83.04561953,85.58906454
55,Gabon,GAB,0.16665099,0.197125466,0.19617599,0.19617599,0.196092665,0.196092665,0.19617599,0.19617599,0.19617599,0.19617599,0.156940792,0.156940792,0.176558391,0.176558391,0.19617599,0.19617599,0.19617599,0.156940792,0.156940792,0.156940792,0.156940792,0.137323193,0.755277563,0.623839649,0.82393916,0.741545244,0.743506987,0.656991537,0.714907777,0.625997536
56,"Gambia, The",GMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
