,Country,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
55,Gabon,GAB,2.637226892,2.555153351,2.708899022,2.468198676,2.442881487,2.180371686,2.193762674,2.177418887,2.054988951,2.605861088,2.030515887,2.145277723,2.1511820500000005,2.046521328,2.071252431,2.159738448,2.279155753,2.136531973,2.255134872,2.228095823,2.42462142,2.317102918,2.758651254,2.638502614,2.640921998,2.4438373309999997,2.371803522,2.295511486,1.9960859250000003,3.268858260945084
56,"Gambia, The",GMB,1.2372973,1.196986307,1.159483983,1.21178157,1.39451868,1.278972056,1.230167919,1.221721994,1.257864181,1.177275109,1.45764322,1.500992722,1.487841077,1.454345459,1.405327449,1.454274553,1.589057029,1.599649268,1.563913101,1.575246829,1.6223356079999998,1.8563815180000003,1.719607519,1.663665775,1.8655530750000002,1.8348153329999999,1.814338647,1.76059628,1.646038636,3.01503780638976
57,Georgia,GEO,5.234323640736921,6.98746326200369,16.78067944,14.53833307,12.60204319,12.1290119,11.46936207,10.690357,10.49858705,9.900287992,8.298947985,7.315551011,8.174305661,6.469394481,6.302900962,6.348607267000001,5.010104761,5.570616758,5.416531344,5.72926969,5.512583134,4.773327481,4.633880116,5.033542452,5.0253605,5.16817141,5.308625298,5.036278501,4.901310143,4.816754938910502
58,Germany,DEU,4.130380246869587,5.223223722,5.048225187,5.06759929,4.890691146,4.914109858,4.945083649,4.780026658,4.677537665,4.508848947,4.377956274,4.384164569,4.327996987,4.368515459,4.354727962,4.243681544,4.15539219,3.876003987,3.9254119630000006,3.913298426,3.9626924590000003,3.6492882060000005,3.6674684550000003,3.7123385290000006,3.5129082170000006,3.511215418,3.45921914,3.473520089,3.348609608,3.2753988760000006
59,Ghana,GHA,2.639818458,2.604912318,2.7274575950000006,2.560123892,2.55222671,2.492650169,2.5179998570000004,2.378927529,1.777444016,2.068624643,2.456940384,2.376075714,2.0812758280000003,1.811633667,2.026582888,1.966656833,1.881423052,1.697337847,1.837995872,2.018647635,1.9278727010000003,2.124239472,1.985105388,1.8697520940000003,1.845863452,1.8533093909999998,1.759009645,1.6112769220000003,1.741673001,3.0444288693023007
60,Greece,GRC,4.227623848,4.168229704,4.286774967,4.379957497,4.428756147,4.491450331,4.553368406,4.386118591,4.476429513,4.373456854,4.44117138,4.334193199,4.222041414,4.209680414,4.014712173,4.005479506,3.902431728999999,3.83423588,3.781884714,3.7645351110000003,3.811518277,4.130105993,4.127299605,4.034980504,3.862323123,3.919393183,3.885372072,4.002602261,3.928378466,3.8930154329999995
61,Grenada,GRD,2.453234071,2.398151616,2.47977273,2.927992197,3.267965316,2.9142846480000006,2.9881012990000007,3.765440563,2.921841739,2.733317759,2.811903213,2.987066948,2.967474945,2.867579921,2.802805909,2.601976491,2.804070022,2.80511746,2.954706792,3.073344602,3.211454275,3.187516808,3.282029087,3.6137331150000005,2.872987893,2.779070196,2.759558514,2.872645848,2.716005473,3.6706762074792025
62,Guatemala,GTM,1.50487931,1.421443955,1.49847253,1.547369223,1.668791229,1.711834492,1.721389195,1.787135843,2.009417001,2.088086358,2.141392432,2.178972465,2.120953934,2.270575653,2.077538372,2.076786498,2.089990483,2.10693901,1.894408707,1.979751168,1.9451917269999999,1.9029393929999998,1.9333854250000002,1.989941299,2.004976552,2.1332234629999998,2.275435191,2.388366238,2.373294732,3.3048040174543334
63,Guinea,GIN,2.613967578,2.010464101,2.006452717,1.997523438,1.9433677290000002,1.847902772,1.777749038,1.783886962,1.758671557,1.766753881,2.168404501,2.291936451,2.270620246,2.178883101,2.302290919,2.259099632,2.270137905,2.256164471,2.187768735,2.322586747,2.536161842,2.446188638,2.240544435,1.917654795,1.911277678,2.233870744,2.270892843,2.07197562,1.777703142,3.196125057607344
64,Guinea-Bissau,GNB,2.034415934,1.935691456,2.033948906,2.1827283,2.115045927,2.025904525,1.742564018,1.704535017,2.370699536,2.346629654,1.685015147,1.6792282799999998,1.732572153,2.002897551,2.01665066,1.9590570779999998,1.958481513,2.015128622,1.90164144,1.905989655,1.869735019,1.7552404099999999,1.8209776530000001,1.805248216,1.8786371830000002,1.8309793439999997,1.7938905650000003,1.370783138,1.326818674,2.851969111202167
